"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","codingPotentialValue","codingPotential","domain_identified","idr_identified","signal_peptide_identified","IR","switchConsequencesGene"
"31479","isoComp_00036806","geneComp_00015146","ENST00000618072.4","CDK2AP1","UT","TT","CDK2AP1","protein_coding","protein_coding",71.8578353214522,68.5480643381697,75.1676063047347,3.41335761467953,2.97689567531884,0.132976602817475,NA,13.9434606932993,7.01432330085355,20.872598085745,2.74166775581982,1.2145108886155,1.57187006154752,NA,0.2435,0.133333333333333,0.353666666666667,0.220333333333333,0.0266886161038878,0.0266886161038878,NA,0.71838172075961,FALSE,NA,NA,NA,0,FALSE
"155066","isoComp_00071220","geneComp_00021151","ENST00000527095.7","IQCJ-SCHIP1","UT","TT","IQCJ-SCHIP1","protein_coding","protein_coding",18.1229334043084,17.4002657650599,18.8456010435569,1.87545458225458,4.08227330904204,0.115054913067124,NA,8.61273992639557,10.2558363029943,6.96964354979682,0.378837741377965,1.71414702574262,-0.556625895880275,NA,0.507833333333333,0.615333333333333,0.400333333333333,-0.215,8.68148271938006e-07,8.68148271938006e-07,FALSE,0.99357777469412,TRUE,"yes","yes","no",0,TRUE
"130883","isoComp_00078547","geneComp_00022585","ENST00000421071.1","LINC01114","UT","TT","LINC01114","lncRNA","lncRNA",2.0474041555502,2.31019416024964,1.78461415085076,0.158427845413829,0.246607871915922,-0.370571846864464,NA,0.299108633963634,0.598217267927267,0,0.0459415731659036,0,-5.92651487146552,NA,0.108,0.215333333333333,0.000666666666666667,-0.214666666666667,0.00260495853479937,0.00260495853479937,NA,0.01259377893515,FALSE,NA,NA,NA,0,FALSE
"107563","isoComp_00096575","geneComp_00026743","ENST00000304449.7","NKRF","UT","TT","NKRF","protein_coding","protein_coding",18.6389371094934,17.7881558849744,19.4897183340124,0.0608589722383858,1.14454396897443,0.131725517542673,NA,13.1198761720673,11.0891518812328,15.1506004629019,1.08251278589333,1.30762904951862,0.44987745495235,NA,0.5985,0.491333333333333,0.705666666666667,0.214333333333333,0.00707606384186491,0.00707606384186491,FALSE,0.9999999907377,TRUE,"yes","yes","no",0,TRUE
"1771","isoComp_00136926","geneComp_00034914","ENST00000634737.1","SYPL1","UT","TT","SYPL1","protein_coding","nonsense_mediated_decay",6.14815455493204,5.38601324843999,6.91029586142409,0.165158017846523,0.654257492326593,0.35893982787277,NA,1.25428515233121,0.548462255514174,1.96010804914825,0.0632863725927861,0.307329496932142,1.81874307294726,NA,0.229666666666667,0.122666666666667,0.336666666666667,0.214,0.0100785360233179,0.0100785360233179,NA,0.1009344641777,FALSE,NA,NA,NA,0,TRUE
"43761","isoComp_00026128","geneComp_00013297","ENST00000371118.1","ATG4C","UT","TT","ATG4C","protein_coding","protein_coding",5.06721137943619,5.3010766047603,4.83334615411208,0.48324902654018,0.513376854084686,-0.133000222326832,NA,0.731616726802978,1.46323345360596,0,0.820716758132623,0,-7.20284225264866,NA,0.145166666666667,0.252,0.0383333333333333,-0.213666666666667,0.0351524262711025,0.0351524262711025,NA,0.40879033122602,FALSE,NA,NA,NA,0,TRUE
"10034","isoComp_00013005","geneComp_00008231","ENST00000554508.5","ACTN1","UT","TT","ACTN1","protein_coding","processed_transcript",20.50361070168,18.0570446690604,22.9501767342996,3.10462066285255,10.9952735830216,0.345773211563386,NA,1.99077129925419,3.25409674877315,0.727445849735225,0.279438979020943,0.251596133499729,-2.14607479782404,NA,0.162333333333333,0.267333333333333,0.0573333333333333,-0.21,4.21977281290367e-09,4.21977281290367e-09,NA,0.97588619132152,TRUE,NA,NA,NA,0,TRUE
"107384","isoComp_00074780","geneComp_00021744","ENST00000539200.5","KLHL32","UT","TT","KLHL32","protein_coding","protein_coding",6.16001542014694,6.15513958438358,6.16489125591029,1.00069343193864,0.688810147524834,0.00228017113775981,NA,0.456635216977906,0.907728841200646,0.00554159275516499,0.165394433148969,0.00554154250426418,-5.88386167877384,NA,0.1235,0.227666666666667,0.0193333333333333,-0.208333333333333,6.13276820027125e-05,6.13276820027125e-05,FALSE,0.99999935784284,TRUE,"yes","no","no",0,TRUE
"86391","isoComp_00106055","geneComp_00028496","ENST00000354947.10","PIP4K2C","UT","TT","PIP4K2C","protein_coding","protein_coding",14.2960831079332,15.4439694479369,13.1481967679294,0.718762091995245,0.490845062376574,-0.232015658805038,NA,11.0536495793027,10.5770342184404,11.530264940165,0.87032774403581,0.627194130681568,0.124377846696161,NA,0.711666666666667,0.608,0.815333333333333,0.207333333333333,0.0125070199137511,0.0125070199137511,FALSE,0.99999606019919,TRUE,"yes","no","no",1,TRUE
"80240","isoComp_00066608","geneComp_00020217","ENST00000508591.5","HELQ","UT","TT","HELQ","protein_coding","nonsense_mediated_decay",6.0957075207176,5.61033967022897,6.58107537120623,0.312528733561808,0.613692194430842,0.229856544649471,NA,0.933150565833024,1.37536239697422,0.490938734691825,0.12135193993658,0.112531789959596,-1.4675573439903,NA,0.2045,0.308,0.101,-0.207,0.010718421847613,0.010718421847613,TRUE,0.99999566815854,TRUE,"yes","yes","no",0,TRUE
"50896","isoComp_00128563","geneComp_00033456","ENST00000255559.7","SLC39A11","UT","TT","SLC39A11","protein_coding","protein_coding",2.65913606623325,2.20394613001259,3.11432600245391,0.266804088007865,0.493055413153027,0.496924878153287,NA,0.913869029888656,1.10952686957761,0.718211190199697,0.178768998864657,0.280862876341867,-0.620460338968069,NA,0.243166666666667,0.345666666666667,0.140666666666667,-0.205,0.0162922514659937,0.0162922514659937,FALSE,0.99984191778733,TRUE,"yes","no","no",1,FALSE
"74400","isoComp_00098750","geneComp_00027096","ENST00000568738.1","NTAN1","UT","TT","NTAN1","protein_coding","nonsense_mediated_decay",14.2275961451481,15.8650580302376,12.5901342600586,0.0789922632078517,1.21491833590556,-0.333322759204758,NA,2.31062870677634,4.11055627964767,0.510701133905022,0.31857411209165,0.228359625565208,-2.98431166245037,NA,0.1295,0.232,0.027,-0.205,5.22403566393749e-05,5.22403566393749e-05,NA,0.034021437473622,FALSE,NA,NA,NA,0,TRUE
"135588","isoComp_00131051","geneComp_00033820","ENST00000447507.1","SNHG3","UT","TT","SNHG3","lncRNA","retained_intron",11.1821616501954,13.3009225986665,9.06340070172434,0.398507718047939,0.282961189759569,-0.552895292011566,NA,1.93349978477969,3.86699956955938,0,1.12809543075787,0,-8.59879676468982,NA,0.101,0.202,0,-0.202,2.0101507856269e-15,2.0101507856269e-15,NA,0.00019448659302426,FALSE,NA,NA,NA,0,FALSE
"38515","isoComp_00059359","geneComp_00018839","ENST00000406360.2","FOXO3","UT","TT","FOXO3","protein_coding","protein_coding",20.9075526791394,20.5761833738954,21.2389219843834,0.532337058091608,1.24339751785779,0.0457132684972803,NA,12.3623825106936,9.24195942813788,15.4828055932492,2.65757167284613,3.555743083569,0.743767580963991,NA,0.817666666666667,0.718333333333333,0.917,0.198666666666667,0.000136716781439455,0.000136716781439455,FALSE,0.99999999321888,TRUE,"yes","yes","no",0,FALSE
"106146","isoComp_00115615","geneComp_00030005","ENST00000495055.1","RBM11","UT","TT","RBM11","protein_coding","processed_transcript",4.43258723135837,4.19551048155545,4.66966398116129,0.460192163109279,0.665938890719148,0.154124011016715,NA,0.420130085120134,0.000174528162415939,0.840085642077853,0.000174528162415939,0.362939415317995,6.38457439617698,NA,0.138833333333333,0.0396666666666667,0.238,0.198333333333333,0.00922397838675408,0.00922397838675408,NA,0.62346402515859,FALSE,NA,NA,NA,0,FALSE
"38514","isoComp_00059358","geneComp_00018839","ENST00000343882.10","FOXO3","UT","TT","FOXO3","protein_coding","protein_coding",20.9075526791394,20.5761833738954,21.2389219843834,0.532337058091608,1.24339751785779,0.0457132684972803,NA,8.4107953893178,11.1798886369701,5.64170214166553,2.24967521141317,2.31174569776586,-0.985438339242851,NA,0.179333333333333,0.277666666666667,0.081,-0.196666666666667,0.000249647614178706,0.000136716781439455,FALSE,0.99999999321394,TRUE,"yes","yes","no",0,FALSE
"72950","isoComp_00041096","geneComp_00015822","ENST00000431078.1","CNTNAP5","UT","TT","CNTNAP5","protein_coding","protein_coding",13.8493457070466,14.9121751955498,12.7865162185433,2.44977541105848,2.58240859437503,-0.221706753762351,NA,11.2562191376289,10.9589079795005,11.5535302957572,1.6999501321776,2.67180143461802,0.0761620096821156,NA,0.801833333333333,0.704666666666667,0.899,0.194333333333333,1.77187593926355e-05,1.77187593926355e-05,FALSE,1,TRUE,"yes","no","yes",0,TRUE
"37489","isoComp_00067519","geneComp_00020414","ENST00000436439.6","HMGCL","UT","TT","HMGCL","protein_coding","protein_coding",16.3315382273207,15.4284569710447,17.2346194835967,0.296288699596082,1.16686379198036,0.159617728292904,NA,5.82675417636419,3.99396394106314,7.65954441166524,0.599418955732349,0.795239517202419,0.93771189932003,NA,0.395666666666667,0.299333333333333,0.492,0.192666666666667,0.0495336948844356,0.00608709079306788,FALSE,0.99639977798176,TRUE,"yes","no","no",0,TRUE
"65266","isoComp_00130599","geneComp_00033792","ENST00000506691.1","SNCA","UT","TT","SNCA","protein_coding","protein_coding",10.9276720793981,11.3932331784992,10.462110980297,2.67644836559176,2.98036499503956,-0.122890640492828,NA,0.546839506563829,1.09367901312766,0,0.25734839074239,0,-6.78617683879037,NA,0.1205,0.216666666666667,0.0243333333333333,-0.192333333333333,1.91261278094235e-05,1.91261278094235e-05,NA,0.31576114809922,FALSE,NA,NA,NA,0,TRUE
"58368","isoComp_00152495","geneComp_00037506","ENST00000551673.5","YARS2","UT","TT","YARS2","protein_coding","processed_transcript",7.407218540645,8.03649223436145,6.77794484692856,0.761600939777398,0.507675882704207,-0.245385152960666,NA,2.00302852446046,2.88343307647859,1.12262397244233,0.692367750557482,0.20864170577038,-1.35311330526579,NA,0.317,0.413,0.221,-0.192,0.00911565503043113,0.000992986077296585,NA,0.057811843722882,FALSE,NA,NA,NA,0,TRUE
"58367","isoComp_00152494","geneComp_00037506","ENST00000324868.13","YARS2","UT","TT","YARS2","protein_coding","protein_coding",7.407218540645,8.03649223436145,6.77794484692856,0.761600939777398,0.507675882704207,-0.245385152960666,NA,5.40419001618454,5.15305915788286,5.65532087448623,0.298530227368038,0.377092867927209,0.13393154177346,NA,0.682833333333333,0.587,0.778666666666667,0.191666666666667,0.000992986077296585,0.000992986077296585,FALSE,0.99999247677605,TRUE,"yes","no","no",0,TRUE
"137081","isoComp_00076657","geneComp_00022152","ENST00000666123.1","LIFR-AS1","UT","TT","LIFR-AS1","lncRNA","lncRNA",5.16027185012698,4.87461497632642,5.44592872392754,0.453771450880109,0.772671295490515,0.159579949123953,NA,0.514840675575855,0,1.02968135115171,0,0.312874863477862,6.69999761856987,NA,0.113666666666667,0.0186666666666667,0.208666666666667,0.19,0.000127988371387521,0.000127988371387521,NA,0.03030798524759,FALSE,NA,NA,NA,1,TRUE
"29052","isoComp_00104358","geneComp_00028232","ENST00000613219.4","PEX12","UT","TT","PEX12","protein_coding","protein_coding",5.87080207400198,5.91900934208823,5.82259480591572,0.749107103245977,0.113147489349925,-0.0236532172353562,NA,0.846371192726716,0,1.69274238545343,0,0.475816626784309,7.41171637033301,NA,0.0943333333333333,0,0.188666666666667,0.188666666666667,4.47665338869317e-08,4.47665338869317e-08,FALSE,0.99886611045141,TRUE,"yes","no","no",0,FALSE
"143585","isoComp_00059178","geneComp_00018775","ENST00000246166.3","FNTB","UT","TT","FNTB","protein_coding","protein_coding",16.1667281218799,17.967997030833,14.3654592129267,1.85944169650494,1.24567805533353,-0.322624253329157,NA,10.1109994265888,9.89994584784418,10.3220530053334,1.01496999807125,0.837231621695098,0.0601778708315137,NA,0.628,0.534,0.722,0.188,0.00729660243405002,0.00729660243405002,FALSE,0.99998198946071,TRUE,"yes","no","no",0,TRUE
"86867","isoComp_00050439","geneComp_00017270","ENST00000358896.10","DUS2","UT","TT","DUS2","protein_coding","protein_coding",11.7447479364829,10.953114524413,12.5363813485527,0.795436657196413,0.880817658951166,0.194613605791924,NA,2.93513266661229,3.79637133444224,2.07389399878235,0.651621875068361,0.455576787756398,-0.869134418000085,NA,0.258333333333333,0.351666666666667,0.165,-0.186666666666667,0.005567531506527,0.005567531506527,FALSE,0.99999902356435,TRUE,"yes","yes","no",0,FALSE
"30417","isoComp_00134534","geneComp_00034580","ENST00000534457.5","ST3GAL4","UT","TT","ST3GAL4","protein_coding","protein_coding",14.3082635854446,14.4493841808744,14.1671429900147,3.10990870518783,2.75250536942074,-0.0284392831248951,NA,3.81537793103119,4.89469415664307,2.73606170541932,1.24409191910422,0.541581061398486,-0.836799132770431,NA,0.244333333333333,0.337666666666667,0.151,-0.186666666666667,0.00263389391602541,0.00263389391602541,FALSE,0.99994652633926,TRUE,"yes","no","no",0,FALSE
"93422","isoComp_00074528","geneComp_00021688","ENST00000305883.6","KLF11","UT","TT","KLF11","protein_coding","protein_coding",11.1629542158471,10.9065867514385,11.4193216802557,0.606057058546697,0.99232486879099,0.0662179387958467,NA,2.50763111309064,3.808797540056,1.20646468612528,0.906208007446271,0.340358432768122,-1.65042399553532,NA,0.150333333333333,0.243,0.0576666666666667,-0.185333333333333,9.05356036375688e-09,9.05356036375688e-09,FALSE,0.99999559949027,TRUE,"yes","no","no",0,FALSE
"24929","isoComp_00135775","geneComp_00034743","ENST00000242770.9","STX10","UT","TT","STX10","protein_coding","protein_coding",22.1767996598189,22.1295649652386,22.2240343543991,1.0041906574419,0.270813053809986,0.00614287446850356,NA,1.91465585508248,0,3.82931171016496,0,0.711628259053955,8.58470388579007,NA,0.0998333333333333,0.00733333333333333,0.192333333333333,0.185,2.50784419694047e-15,2.50784419694047e-15,FALSE,0.99679305185548,TRUE,"yes","yes","no",0,TRUE
"40361","isoComp_00043059","geneComp_00016128","ENST00000262207.9","CRISPLD1","UT","TT","CRISPLD1","protein_coding","protein_coding",8.0486739233528,7.19037072496179,8.9069771217438,0.765766880774062,2.48324969187244,0.308483527282613,NA,4.60950482383637,4.80508931844278,4.41392032922995,0.591413652148032,1.25026501950816,-0.122237155686516,NA,0.5405,0.632666666666667,0.448333333333333,-0.184333333333333,0.00901879582887873,0.00901879582887873,FALSE,0.99997379184285,TRUE,"yes","yes","no",1,TRUE
"110949","isoComp_00025415","geneComp_00013186","ENST00000357700.11","ASB13","UT","TT","ASB13","protein_coding","protein_coding",6.03672331479937,6.22252345399027,5.85092317560847,0.440257435669825,0.437372942030138,-0.0886884800619041,NA,4.70083265609983,5.54373490928003,3.85793040291964,0.317142364491275,0.448530028743384,-0.521896480009656,NA,0.821166666666667,0.912666666666667,0.729666666666667,-0.183,0.00240595663294868,0.00240595663294868,FALSE,0.99966533254735,TRUE,"yes","no","no",0,TRUE
"41598","isoComp_00051099","geneComp_00017386","ENST00000454759.6","ECD","UT","TT","ECD","protein_coding","protein_coding",26.8826187866548,27.7031711477396,26.0620664255699,1.81484883813191,1.3676871452177,-0.0880668713462536,NA,6.32913900398827,4.03063462299891,8.62764338497763,0.404161926676551,1.22651690112539,1.09605585366716,NA,0.231333333333333,0.142,0.320666666666667,0.178666666666667,0.00837756783780254,0.00837756783780254,FALSE,0.99999976219233,TRUE,"yes","yes","no",0,TRUE
"39230","isoComp_00110004","geneComp_00029133","ENST00000304338.8","PPP4R4","UT","TT","PPP4R4","protein_coding","protein_coding",3.85077689001579,4.14743742811019,3.55411635192138,0.947370820699553,0.623437797454862,-0.222150115311257,NA,3.08082774976678,3.06167220401608,3.09998329551748,0.753516066820027,0.486971707641814,0.0178825654029265,NA,0.801166666666667,0.712666666666667,0.889666666666667,0.177,0.0450745577265712,0.0450745577265712,FALSE,0.99999999989873,TRUE,"no","yes","no",0,TRUE
"51738","isoComp_00024773","geneComp_00013098","ENST00000256496.8","ARL8B","UT","TT","ARL8B","protein_coding","protein_coding",43.9089631067722,41.9064212694888,45.9115049440556,1.81648696489936,1.49449782639478,0.13165437488145,NA,31.0964391982593,25.9853292789561,36.2075491175626,0.914802690809131,1.82320169478875,0.478436491051345,NA,0.7165,0.628333333333333,0.804666666666667,0.176333333333333,0.0182661699479513,0.0182661699479513,FALSE,0.89998367994578,TRUE,"yes","no","no",0,FALSE
"99113","isoComp_00014765","geneComp_00008588","ENST00000400895.6","AGTRAP","UT","TT","AGTRAP","protein_coding","protein_coding",5.29553575087958,3.74691929716867,6.84415220459049,0.193239473652181,2.63114958131625,0.867428103361333,NA,0.461773489625125,0,0.923546979250249,0,0.252135477050792,6.54465072047323,NA,0.102166666666667,0.0143333333333333,0.19,0.175666666666667,0.00151142637540538,0.00151142637540538,NA,0.36386909331855,FALSE,NA,NA,NA,0,TRUE
"11136","isoComp_00140453","geneComp_00035504","ENST00000568216.5","TIPIN","UT","TT","TIPIN","protein_coding","protein_coding",1.96105730985688,1.66869956858248,2.25341505113128,0.319126802645612,0.164228773902233,0.431157102483594,NA,0.324466794524495,0,0.648933589048991,0,0.211031571538313,6.0420611647069,NA,0.0861666666666667,0,0.172333333333333,0.172333333333333,0.00648539206134269,0.00648539206134269,FALSE,0.73583906266006,TRUE,"yes","yes","no",0,TRUE
"39553","isoComp_00092595","geneComp_00026134","ENST00000652463.1","MXI1","UT","TT","MXI1","protein_coding","protein_coding",34.8138957808351,34.4582060880019,35.1695854736684,2.75217217550796,2.43026292800213,0.0294722684172215,NA,2.60438093415051,5.17093180273091,0.037830065570116,0.364379903597995,0.0377175961799899,-6.75915001399548,NA,0.0878333333333333,0.173333333333333,0.00233333333333333,-0.171,8.96778342548805e-06,8.96778342548805e-06,FALSE,0.91239519108654,TRUE,"yes","yes","no",0,FALSE
"108490","isoComp_00084026","geneComp_00024202","ENST00000637976.1","MAGI2","UT","TT","MAGI2","protein_coding","processed_transcript",81.377597668505,81.5908867843161,81.164308552694,9.28367534960266,13.0089697348441,-0.00756163992825064,NA,12.7722213836898,19.7327611288645,5.81168163851503,5.29273583882815,2.00243787446745,-1.76181592013348,NA,0.1315,0.216,0.047,-0.169,0.0127049751884803,1.37992746955672e-28,NA,0.0002814552297119,FALSE,NA,NA,NA,0,FALSE
"48244","isoComp_00049297","geneComp_00017105","ENST00000340748.8","DNMT1","UT","TT","DNMT1","protein_coding","protein_coding",53.0065222856499,54.5908018939365,51.4222426773633,1.53366395178558,1.01322106034535,-0.0862490763601588,NA,17.2454648874103,13.5400857281909,20.9508440466297,0.427597872904842,1.12968248874759,0.629394832971039,NA,0.353666666666667,0.269666666666667,0.437666666666667,0.168,0.000124593178060796,7.24044680258258e-07,FALSE,1,TRUE,"yes","yes","no",1,FALSE
"135586","isoComp_00131049","geneComp_00033820","ENST00000413987.1","SNHG3","UT","TT","SNHG3","lncRNA","lncRNA",11.1821616501954,13.3009225986665,9.06340070172434,0.398507718047939,0.282961189759569,-0.552895292011566,NA,7.77908936815042,8.00167516470364,7.55650357159719,1.06577082735291,0.437908323492236,-0.0824771330186265,NA,0.78,0.696333333333333,0.863666666666667,0.167333333333333,3.79151541274057e-06,2.0101507856269e-15,NA,0.036524677114446,FALSE,NA,NA,NA,0,FALSE
"20871","isoComp_00096519","geneComp_00026732","ENST00000470246.1","NKAIN4","UT","TT","NKAIN4","protein_coding","processed_transcript",6.29509097932197,5.81739824042916,6.77278371821479,1.46558231395876,2.26593308908487,0.219025583654408,NA,0.307621790462078,0,0.615243580924155,0,0.162551305346166,5.96634643591188,NA,0.0836666666666667,0,0.167333333333333,0.167333333333333,0.0039413239235819,0.0039413239235819,NA,0.005720704381127,FALSE,NA,NA,NA,0,TRUE
"99313","isoComp_00102951","geneComp_00028008","ENST00000623266.1","PCDHB9","UT","TT","PCDHB9","protein_coding","processed_transcript",2.90138976981087,2.74553894597341,3.05724059364833,0.201821012009783,0.54188207087152,0.154606817771407,NA,0.287551399966652,0,0.575102799933303,0,0.166224432380083,5.87061821689043,NA,0.0901666666666667,0.00666666666666667,0.173666666666667,0.167,0.00603344305662384,0.00603344305662384,NA,0.073034027767273,FALSE,NA,NA,NA,0,TRUE
"149640","isoComp_00094994","geneComp_00026500","ENST00000301457.3","NDUFA7","UT","TT","NDUFA7","protein_coding","protein_coding",73.9999055468758,73.4955195762333,74.5042915175182,5.42536304918949,8.88629329545069,0.0196645678518502,NA,36.6467372688347,42.1088416719232,31.1846328657463,5.83737249161075,6.3958087846133,-0.433167930502966,NA,0.531833333333333,0.614666666666667,0.449,-0.165666666666667,1.06909744181987e-11,1.06909744181987e-11,FALSE,0.81179790088787,TRUE,"yes","yes","no",0,TRUE
"23183","isoComp_00129175","geneComp_00033563","ENST00000261622.5","SLC7A5","UT","TT","SLC7A5","protein_coding","protein_coding",16.2154094761296,13.778272193785,18.6525467584742,1.93562690899796,6.03188238500077,0.436704190705475,NA,7.85352931860986,7.82251572335752,7.8845429138622,1.45096515329633,3.32227079328685,0.0113799771712734,NA,0.4395,0.520333333333333,0.358666666666667,-0.161666666666667,0.00218064439945593,0.00201098447517944,FALSE,0.99999994069424,TRUE,"yes","no","no",0,TRUE
"32893","isoComp_00062683","geneComp_00019468","ENST00000531690.5","GMDS","UT","TT","GMDS","protein_coding","processed_transcript",4.18684201563429,4.08382953064957,4.289854500619,0.349809336905486,0.549291413385399,0.0708368134384602,NA,0.440092059882353,0.880172697005973,1.14227587323007e-05,0.259231294651587,1.14227587323007e-05,-6.47436633139073,NA,0.0808333333333333,0.161666666666667,0,-0.161666666666667,5.22403566393749e-05,5.22403566393749e-05,NA,0.44979969912744,FALSE,NA,NA,NA,0,TRUE
"37488","isoComp_00067518","geneComp_00020414","ENST00000374490.8","HMGCL","UT","TT","HMGCL","protein_coding","protein_coding",16.3315382273207,15.4284569710447,17.2346194835967,0.296288699596082,1.16686379198036,0.159617728292904,NA,5.80321832641156,6.65311342835504,4.95332322446807,0.593281543582896,0.295351154436052,-0.424890043550368,NA,0.383,0.463666666666667,0.302333333333333,-0.161333333333333,0.00608709079306788,0.00608709079306788,FALSE,0.99968095955853,TRUE,"yes","no","no",0,TRUE
"3063","isoComp_00150865","geneComp_00037254","ENST00000474174.1","WAS","UT","TT","WAS","protein_coding","processed_transcript",2.1352932122231,2.20339983046375,2.06718659398245,0.0662346195336266,0.335510795515218,-0.0916332648476042,NA,0.175916192192918,0.351832384385836,0,0.0876110427858695,0,-5.1772496313761,NA,0.1125,0.192333333333333,0.0326666666666667,-0.159666666666667,0.0324845136346843,0.0324845136346843,NA,0.45659575077108,FALSE,NA,NA,NA,0,TRUE
"149641","isoComp_00094995","geneComp_00026500","ENST00000593729.5","NDUFA7","UT","TT","NDUFA7","protein_coding","nonsense_mediated_decay",73.9999055468758,73.4955195762333,74.5042915175182,5.42536304918949,8.88629329545069,0.0196645678518502,NA,30.6894995354494,24.9149088023958,36.464090268503,3.08382877273064,4.35243982930137,0.549283769135736,NA,0.413166666666667,0.334666666666667,0.491666666666667,0.157,0.000143614494398519,1.06909744181987e-11,TRUE,0.8118999233792,TRUE,"yes","yes","no",0,TRUE
"112444","isoComp_00082874","geneComp_00023996","ENST00000439853.5","LRRC8B","UT","TT","LRRC8B","protein_coding","protein_coding",11.4477307380913,11.3224674689121,11.5729940072705,0.342447857338035,0.329190921967449,0.0315461938862856,NA,8.13113250898269,8.85698241843455,7.40528259953083,0.245782090550732,0.18721184069291,-0.257941539496764,NA,0.6675,0.745666666666667,0.589333333333333,-0.156333333333333,0.00272262648950609,0.00272262648950609,FALSE,0.99999999969212,TRUE,"yes","no","no",0,FALSE
"23185","isoComp_00129177","geneComp_00033563","ENST00000565644.5","SLC7A5","UT","TT","SLC7A5","protein_coding","protein_coding",16.2154094761296,13.778272193785,18.6525467584742,1.93562690899796,6.03188238500077,0.436704190705475,NA,8.23608448358614,5.95575647042752,10.5164124967448,0.484924467086288,2.4600000674137,0.819236844309164,NA,0.557166666666667,0.479666666666667,0.634666666666667,0.155,0.00201098447517944,0.00201098447517944,FALSE,0.99962647488237,TRUE,"yes","no","no",0,TRUE
"85592","isoComp_00144872","geneComp_00036279","ENST00000525788.1","TRIM66","UT","TT","TRIM66","protein_coding","retained_intron",6.73234654579599,7.39868571980752,6.06600737178446,0.560186811229888,0.711970083520913,-0.286094014943728,NA,0.441398542891258,0.882797085782516,0,0.342776997551077,0,-6.48026041289903,NA,0.114833333333333,0.19,0.0396666666666667,-0.150333333333333,0.000255365621593704,0.000255365621593704,NA,0.96241540355,TRUE,NA,NA,NA,0,TRUE
"93425","isoComp_00074531","geneComp_00021688","ENST00000540845.5","KLF11","UT","TT","KLF11","protein_coding","protein_coding",11.1629542158471,10.9065867514385,11.4193216802557,0.606057058546697,0.99232486879099,0.0662179387958467,NA,7.55040554521155,6.25302861610536,8.84778247431774,0.683135363390022,0.950085221871422,0.500085097855689,NA,0.719666666666667,0.645,0.794333333333333,0.149333333333333,0.000205569224658204,9.05356036375688e-09,FALSE,0.99998987375633,TRUE,"yes","no","no",0,FALSE
"57007","isoComp_00073791","geneComp_00021570","ENST00000490823.5","KHK","UT","TT","KHK","protein_coding","processed_transcript",2.15244828914489,2.0209538789168,2.28394269937298,0.262697996795923,0.117787541342651,0.175671876841562,NA,0.161027555563269,0.322055111126538,0,0.137093079502851,0,-5.05335080016613,NA,0.113,0.187,0.039,-0.148,0.0424759627835151,0.0424759627835151,NA,0.99896828408736,TRUE,NA,NA,NA,0,FALSE
"91437","isoComp_00110237","geneComp_00029169","ENST00000358825.9","PRDM10","UT","TT","PRDM10","protein_coding","protein_coding",14.1875391777828,13.9599751150996,14.4151032404659,0.830965258182827,0.591008538686779,0.0462521934183014,NA,2.20281226950152,0.826561996102777,3.57906254290026,0.47248132158091,1.29543551266671,2.10106269886605,NA,0.0968333333333333,0.023,0.170666666666667,0.147666666666667,0.00908595136531137,0.00908595136531137,FALSE,1,TRUE,"yes","yes","no",0,FALSE
"25551","isoComp_00048409","geneComp_00016972","ENST00000221943.13","DMAC2","UT","TT","DMAC2","protein_coding","protein_coding",37.8500228719705,36.561216079497,39.1388296644441,3.60351197112333,2.31499591048537,0.0982605789802815,NA,12.2827397698214,14.1160992968852,10.4493802427577,1.61486537381733,1.50967885893843,-0.433565773754626,NA,0.355333333333333,0.429,0.281666666666667,-0.147333333333333,0.0346291601793555,0.0346291601793555,FALSE,0.99841747419241,TRUE,"no","no","no",0,FALSE
"100355","isoComp_00055051","geneComp_00018008","ENST00000563889.1","EXOC3L1","UT","TT","EXOC3L1","protein_coding","protein_coding",6.37086278740046,5.64347198778348,7.09825358701744,0.641201111728607,0.797056117571922,0.330358003069287,NA,0.474007651667259,0.948015303334518,0,0.282766932867315,0,-6.58197679664055,NA,0.0735,0.147,0,-0.147,1.55626113654588e-05,1.55626113654588e-05,FALSE,0.99999999757886,TRUE,"yes","yes","no",1,FALSE
"14416","isoComp_00154953","geneComp_00038016","ENST00000396878.8","ZNF213","UT","TT","ZNF213","protein_coding","protein_coding",17.6383226002017,18.1046489481447,17.1719962522586,0.227989866441167,0.0303620188311857,-0.0762591848830743,NA,4.79814090381976,3.71245906617578,5.88382274146374,0.708223867441748,0.871010942422059,0.662947687241283,NA,0.2365,0.163666666666667,0.309333333333333,0.145666666666667,0.0288322159111121,0.0288322159111121,FALSE,0.9999982900389,TRUE,"yes","yes","no",1,TRUE
