Data ID	Sequence Name	RNA size	ORF size	Ficket Score	Hexamer Score	Coding Probability	Coding Label
348	ENST00000505873.1	939	447	0.5182	0.151476492543	0.33340813814114	no
349	ENST00000511052.1	554	225	0.6567	0.063593895421	0.038615944936767	no
350	ENST00000504376.6	4160	2385	0.977	0.193134458937	0.99999999965284	yes
351	ENST00000382254.6	4258	2385	0.977	0.193134458937	0.99999999965077	yes
352	ENST00000522262.1	3028	2265	0.977	0.191789358134	0.99999999880329	yes
353	ENST00000521384.5	2164	1713	1.0095	0.208378325711	0.99999964092671	yes
354	ENST00000517378.1	2843	2385	0.977	0.193134458937	0.99999999967952	yes
355	ENST00000521745.1	566	99	1.2001	-0.0143397040263	0.032769903608878	no
356	ENST00000520668.1	539	111	0.9547	-0.0438946740833	0.014489772851319	no
357	ENST00000504921.7	7281	1422	0.8013	0.20923006822	0.99997821593675	yes
358	ENST00000424173.6	6336	1392	0.7732	0.195233801448	0.99996591571358	yes
359	ENST00000637481.1	6088	1389	0.7765	0.205403547927	0.99996790495498	yes
360	ENST00000636998.1	5936	1326	0.7448	0.231019315882	0.99994138120585	yes
361	ENST00000437473.6	4340	1422	0.8013	0.20923006822	0.99998177837632	yes
362	ENST00000508569.5	1882	1398	0.7765	0.20402027437	0.99997723653999	yes
363	ENST00000627170.2	722	438	0.6647	0.0580349979603	0.28219765124435	no
364	ENST00000510980.1	527	267	0.6888	0.00526470585274	0.045510342460376	no
365	ENST00000515715.2	520	246	0.7569	0.0461279582946	0.058080317365428	no
366	ENST00000637664.1	100	0	0	0	0.00030254811669731	no
367	ENST00000636517.1	100	21	0.6454	-0.963033914248	4.9978978731761E-6	no
368	ENST00000637506.1	100	45	0.9543	-0.398001936289	0.00071260947438914	no
369	ENST00000637531.1	100	12	0.7713	-0.297393312769	0.00054544454619441	no
370	ENST00000635898.1	125	96	0.7458	0.159649860655	0.02486255089416	no
371	ENST00000637801.1	100	60	0.9252	-0.368801420916	0.00092728236325362	no
372	ENST00000629847.1	421	132	0.7053	-0.330769949713	0.0012754394483075	no
373	ENST00000245414.9	3554	978	1.0174	0.418452027696	0.99973101113825	yes
374	ENST00000472045.1	5153	420	0.6805	0.185505944694	0.37613695128712	yes
375	ENST00000405885.6	2061	978	1.0174	0.418452027696	0.9997543173878	yes
376	ENST00000613424.4	821	606	0.849	0.382845766801	0.97341268938773	yes
377	ENST00000437654.5	832	594	1.0516	0.459630642594	0.9901802718034	yes
378	ENST00000459982.5	1231	954	0.8032	0.304023383914	0.99873778589212	yes
379	ENST00000463784.5	520	231	0.7654	0.492179606976	0.50586751170594	yes
380	ENST00000476613.1	523	354	1.1369	0.435487228953	0.89529939513831	yes
381	ENST00000493208.1	1023	165	1.2092	0.0114039765584	0.075820349906562	no
382	ENST00000408923.8	2323	1701	1.2134	0.538273402949	0.99999997536515	yes
383	ENST00000514713.5	817	606	1.1199	0.48007060545	0.99390209681906	yes
384	ENST00000511890.1	1536	1245	1.181	0.514466139982	0.99999578886402	yes
385	ENST00000512000.1	559	411	0.8871	0.314397276987	0.76418888567231	yes
386	ENST00000425155.6	2329	1014	1.0795	0.494127481192	0.99991552167197	yes
387	ENST00000514102.5	875	162	0.8966	-0.139475389441	0.010961589040382	no
388	ENST00000509289.1	414	0	0	0	0.00029683618506489	no
389	ENST00000503044.5	458	39	0.8572	0.0436929172604	0.0088251309272463	no
390	ENST00000506944.1	590	63	0.7348	-0.0174070113315	0.0051797466642051	no
391	ENST00000425316.3	741	210	0.69	0.0126543344127	0.026085670209826	no
392	ENST00000514846.1	543	210	0.6904	0.0235817296036	0.028346089485517	no
393	ENST00000511565.1	502	189	0.8498	0.0562795004078	0.04554871923591	no
394	ENST00000506465.1	421	183	0.8155	0.158104530551	0.07325170616919	no
395	ENST00000292599.4	5748	3051	1.1141	0.318102353458	1	yes
396	ENST00000507385.1	392	264	1.1638	0.242332626871	0.49754518819086	yes
397	ENST00000511027.1	890	549	0.833	0.216967831334	0.86229058140257	yes
398	ENST00000664992.1	336	57	0.8493	-0.307953496689	0.0010417424609275	no
399	ENST00000514487.1	289	57	0.8493	-0.307953496689	0.0010447164913694	no
400	ENST00000508877.1	392	132	1.1418	-0.120974474539	0.019747146788773	no
401	ENST00000379250.10	3727	609	1.0848	0.268341353971	0.96896833707705	yes
402	ENST00000359782.8	3797	879	0.7355	0.233669530206	0.993501903113	yes
403	ENST00000606427.5	571	126	0.9375	-0.0126955925698	0.019694297453041	no
404	ENST00000379262.8	2339	900	0.818	0.243568622907	0.9965635330534	yes
405	ENST00000606117.2	4564	933	0.8054	0.239654813089	0.99705919457813	yes
406	ENST00000637463.1	641	408	0.5235	-0.162144106491	0.041076158208972	no
407	ENST00000377791.3	1654	393	1.2116	0.566361572948	0.97334680434067	yes
408	ENST00000314088.6	1668	393	1.2116	0.566361572948	0.97332474253833	yes
409	ENST00000602637.1	1462	393	1.2116	0.566361572948	0.97364758130549	yes
410	ENST00000455957.5	350	87	0.6513	-0.137533530408	0.0023777142625368	no
411	ENST00000453558.1	732	231	1.1676	0.111037205897	0.22405654873689	no
412	ENST00000497552.5	543	132	0.9448	-0.305732625198	0.0031638689886527	no
413	ENST00000485392.5	567	189	0.7609	0.0152199258863	0.026682197739906	no
414	ENST00000494332.5	493	243	0.5834	0.100734177089	0.047358931771315	no
415	ENST00000475826.1	504	87	0.9096	0.061439149649	0.019391990363923	no
416	ENST00000375040.8	1213	483	0.8675	0.297151280581	0.85056857397171	yes
417	ENST00000487761.5	1460	474	0.8348	0.239303002706	0.75806181262592	yes
418	ENST00000472768.5	1417	414	1.0377	0.216778345818	0.72805493718232	yes
419	ENST00000375043.3	1456	483	0.8675	0.297151280581	0.84868352278566	yes
420	ENST00000619085.1	1177	483	0.8675	0.297151280581	0.85084618852689	yes
421	ENST00000486332.1	2542	423	1.2284	0.417514476118	0.94970728032901	yes
422	ENST00000354258.4	2959	2427	0.993	0.314780432805	0.9999999999127	yes
423	ENST00000645078.1	2170	1644	1.2576	0.373834760108	0.9999998834918	yes
424	ENST00000643923.1	1992	1644	1.2576	0.373834760108	0.99999988474423	yes
425	ENST00000487296.1	1031	231	0.8042	-0.0262468406707	0.035279640974492	no
426	ENST00000374043.6	4229	1335	1.2381	0.698771173119	0.99999953609277	yes
427	ENST00000493633.5	584	363	0.7241	0.437790503357	0.72269396134977	yes
428	ENST00000538621.2	4286	1335	1.2381	0.698771173119	0.99999953448443	yes
429	ENST00000486120.5	855	612	1.2381	0.764761203549	0.99939355524596	yes
430	ENST00000487760.1	668	363	0.7241	0.437790503357	0.72167065196312	yes
431	ENST00000373825.7	4348	1968	1.106	0.185637570496	0.99999997766618	yes
432	ENST00000361690.7	4286	1647	1.0256	0.175968911262	0.99999901824861	yes
433	ENST00000423325.6	4357	1920	1.1093	0.160988333565	0.9999999562721	yes
434	ENST00000505885.1	566	144	0.8764	-0.16874281059	0.0071399188112238	no
435	ENST00000507292.1	634	87	0.5166	-0.480666039547	0.00015919606175189	no
436	ENST00000502969.1	370	276	1.084	0.0971428496333	0.25198017774836	no
437	ENST00000512445.5	559	465	0.9998	0.098628195626	0.66576864167587	yes
438	ENST00000513367.1	634	414	1.028	0.17549271274	0.67464195330642	yes
439	ENST00000507909.1	581	354	0.7628	0.066887365138	0.18746996355935	no
440	ENST00000262043.8	18797	6120	1.0272	0.053515690015	1	yes
441	ENST00000481385.6	2787	2439	1.0392	0.0366724263874	0.99999999958834	yes
442	ENST00000515594.5	3074	2580	1.0452	0.0783169231224	0.99999999993201	yes
443	ENST00000509876.5	7124	5856	1.021	0.049716942449	1	yes
444	ENST00000509330.5	2969	2211	1.0296	0.0351170789152	0.99999999490133	yes
445	ENST00000393387.5	6947	6120	1.0272	0.053515690015	1	yes
446	ENST00000514822.1	486	312	1.0212	0.0947721535659	0.28518847859679	no
447	ENST00000503248.1	529	384	1.0552	0.221099750087	0.68951649852681	yes
448	ENST00000535040.4	3392	1263	1.2514	0.410865571061	0.99999383654373	yes
449	ENST00000369750.4	2890	1263	1.2514	0.410865571061	0.99999402157484	yes
450	ENST00000543496.3	2881	1263	1.2514	0.410865571061	0.99999402484094	yes
451	ENST00000656997.1	2577	210	0.774	-0.225763421819	0.0064216780483621	no
452	ENST00000437768.1	733	180	0.5376	-0.0731090434692	0.006767158220526	no
453	ENST00000655239.1	1076	153	0.7961	0.0561159436214	0.025674928904856	no
454	ENST00000539200.5	3600	1656	1.0704	0.197898323553	0.99999935784284	yes
455	ENST00000544166.5	2864	531	0.8707	0.0123245027266	0.57133066228683	yes
456	ENST00000369261.9	3698	1863	1.0289	0.195898713016	0.99999992045221	yes
457	ENST00000620278.1	2642	471	0.8904	0.031193988615	0.45972290280215	yes
458	ENST00000447886.1	791	408	1.2321	0.321270375861	0.90539104637231	yes
459	ENST00000439090.7	2093	1563	0.8964	0.123747406512	0.99999548531531	yes
460	ENST00000368134.6	2377	1563	0.8964	0.123747406512	0.99999540678904	yes
461	ENST00000457563.6	1877	1635	0.8997	0.119505689058	0.999997917814	yes
462	ENST00000437477.6	2028	1563	0.8964	0.123747406512	0.99999550309824	yes
463	ENST00000528422.5	558	366	1.0005	0.190112173536	0.55602129204175	yes
464	ENST00000526886.5	454	354	1.0731	0.231623963477	0.6465228324881	yes
465	ENST00000533296.5	1436	714	1.0137	0.147853090584	0.97579390554434	yes
466	ENST00000524930.1	929	789	0.9117	0.0871920800796	0.97848631546562	yes
467	ENST00000532309.5	679	630	1.1413	0.194132303351	0.9718293146856	yes
468	ENST00000531544.5	592	519	0.9354	0.122748186789	0.77344126844894	yes
469	ENST00000529119.1	439	96	0.7364	-0.695756782799	8.5612468867948E-5	no
470	ENST00000648980.1	1721	240	0.9927	0.333459969413	0.42900321063605	yes
471	ENST00000482817.1	460	225	0.8684	0.362779602934	0.36158493083852	no
472	ENST00000406755.5	2372	582	1.2872	0.412474096672	0.99199095130951	yes
473	ENST00000404774.7	2415	813	1.2066	0.386164935902	0.99898015562648	yes
474	ENST00000401401.7	2335	741	1.2221	0.431966384361	0.9984448124986	yes
475	ENST00000612910.1	778	582	1.2872	0.412474096672	0.99272440394717	yes
476	ENST00000670440.1	819	132	0.5553	-0.17058796462	0.0022354969759471	no
477	ENST00000433446.1	769	132	0.5553	-0.17058796462	0.0022422788528018	no
478	ENST00000446309.1	338	132	0.5553	-0.17058796462	0.0023015963117787	no
479	ENST00000440208.2	694	255	0.4689	-0.186971375291	0.0058047242919246	no
480	ENST00000668672.1	896	132	0.6494	-0.236801577835	0.0019320430881083	no
481	ENST00000661717.1	1860	171	0.6139	-0.0609499195811	0.0078871035798798	no
482	ENST00000670086.1	673	126	0.687	-0.0689606707075	0.0062290996882269	no
483	ENST00000658357.1	489	174	0.4963	-0.147045669467	0.0034812932294319	no
484	ENST00000449022.7	5768	3891	0.9934	0.147822309254	1	yes
485	ENST00000313070.11	6065	3903	0.9934	0.149458746887	1	yes
486	ENST00000462699.5	2238	1410	0.8678	0.115598632351	0.99997250603443	yes
487	ENST00000412584.6	4308	3768	0.9934	0.151830700081	1	yes
488	ENST00000397721.4	2826	2640	0.9174	0.0990010396228	0.99999999995437	yes
489	ENST00000476131.1	572	159	0.9445	0.00505686011069	0.031934679056213	no
490	ENST00000440172.5	12379	5805	0.9172	0.248329265576	1	yes
491	ENST00000422774.2	12498	5853	0.9172	0.244933591944	1	yes
492	ENST00000448464.6	5631	495	0.881	0.0870788694144	0.56364716199938	yes
493	ENST00000342697.5	5605	723	0.9266	0.0631894060558	0.93750672267252	yes
494	ENST00000520368.5	653	132	0.7884	0.0257337230476	0.016916882262649	no
495	ENST00000519418.5	569	438	0.7835	-0.00585592430701	0.27430897481812	no
496	ENST00000287380.6	3478	3201	0.8902	0.0393332808044	0.99999999999982	yes
497	ENST00000327098.9	2985	2913	0.8613	0.0261555738339	0.99999999999536	yes
498	ENST00000522420.5	3167	2886	0.9226	0.0311437326031	0.99999999999498	yes
499	ENST00000518099.5	1159	1050	0.6839	-0.00121086184557	0.99515904431165	yes
500	ENST00000521676.5	3256	2832	0.9226	0.0336255404184	0.9999999999911	yes
501	ENST00000524307.5	3101	1935	0.6456	-0.032615943025	0.9999994690152	yes
502	ENST00000522276.1	879	741	0.6239	-0.0488593247703	0.81740532681461	yes
503	ENST00000518684.1	605	204	0.4405	-0.0573454073915	0.007227299121294	no
504	ENST00000521980.1	2552	585	0.5433	-0.105172469028	0.28610333835101	no
505	ENST00000521914.1	2398	297	1.0231	-0.0113379596651	0.13104453758926	no
506	ENST00000518805.5	2201	1863	0.9877	0.0583754741026	0.99999979502241	yes
507	ENST00000518577.1	864	723	0.9364	0.042759458007	0.94744631097476	yes
508	ENST00000518866.2	1289	795	1.2036	0.210367770749	0.99628156108782	yes
509	ENST00000648733.1	4459	330	0.8762	-0.0822359203817	0.069800188664398	no
510	ENST00000657742.1	4163	357	0.5368	0.0310731396055	0.069258499215228	no
511	ENST00000653026.1	4277	357	0.5368	0.0310731396055	0.068813628689752	no
512	ENST00000667661.1	3840	204	0.6175	0.0527898506035	0.021128595242714	no
513	ENST00000671040.1	4519	357	0.5368	0.0310731396055	0.067878013962904	no
514	ENST00000653709.1	3146	189	0.8476	-0.387395317869	0.002152122375125	no
515	ENST00000416826.6	3167	330	0.8762	-0.0822359203817	0.075068798540922	no
516	ENST00000655564.1	1969	204	0.6175	0.0527898506035	0.023610534747126	no
517	ENST00000668403.1	1571	330	0.8762	-0.0822359203817	0.082080624900014	no
518	ENST00000657269.1	1754	204	0.6175	0.0527898506035	0.023913359786668	no
519	ENST00000424605.5	746	192	1.022	0.00802557184973	0.057200861647015	no
520	ENST00000485616.5	2437	573	0.9554	0.147811062541	0.87302415749407	yes
521	ENST00000461761.5	1747	1179	0.7234	0.0633426593516	0.99927969416196	yes
522	ENST00000486047.5	1843	657	0.7285	-0.0266471002542	0.73252180463024	yes
523	ENST00000381890.9	1295	876	0.7811	0.0514874508357	0.98353043684131	yes
524	ENST00000475086.5	1444	1005	0.7557	0.045806744723	0.99531168704738	yes
525	ENST00000406861.6	1854	810	0.5755	-0.0168032662963	0.90424003929796	yes
526	ENST00000498087.5	589	255	1.0698	0.00417609768652	0.12059096413455	no
527	ENST00000451763.6	4073	492	0.9917	0.127310517781	0.71739636551588	yes
528	ENST00000471669.1	513	300	1.0004	0.162579302829	0.33896550825498	no
529	ENST00000336755.9	2619	1632	0.7889	0.146861905789	0.99999733976034	yes
530	ENST00000534928.5	2828	1632	0.7889	0.146861905789	0.99999730578642	yes
531	ENST00000322831.6	1219	621	1.1329	0.276385098856	0.98068714429715	yes
532	ENST00000461038.5	2793	1632	0.7889	0.146861905789	0.99999731150593	yes
533	ENST00000488607.5	884	474	0.6853	-0.00238562265807	0.29143971183651	no
534	ENST00000463625.6	732	306	0.8941	0.0545556579264	0.15928670451225	no
535	ENST00000481507.5	903	285	1.0779	0.160391759158	0.34871211215483	no
536	ENST00000496099.1	721	180	0.9619	0.180428342996	0.1212061537787	no
537	ENST00000643713.1	490	15	0.9319	0.740162674564	0.46266921196691	yes
538	ENST00000606364.5	591	402	1.1885	0.369211605413	0.91570940637569	yes
539	ENST00000648087.1	5085	1752	0.9273	0.344349101517	0.99999985162273	yes
540	ENST00000647986.1	2868	2553	0.951	0.309069957182	0.99999999997366	yes
541	ENST00000377245.9	4503	3573	0.9228	0.328018997039	1	yes
542	ENST00000539225.2	3838	3666	0.9228	0.312439166114	1	yes
543	ENST00000648153.1	573	435	0.8399	0.234358722598	0.68084629638347	yes
544	ENST00000648042.1	2771	1896	1.046	0.250635831398	0.99999996525069	yes
545	ENST00000649927.1	3374	897	1.1332	0.268184187593	0.99880385737365	yes
546	ENST00000498204.2	4685	450	1.1938	0.416506875113	0.95187926626393	yes
547	ENST00000650353.1	3282	633	1.1728	0.420062393581	0.99334656440285	yes
548	ENST00000454393.5	1210	426	1.0127	0.119921758837	0.60085910746014	yes
549	ENST00000533522.1	1623	426	1.0127	0.119921758837	0.59483008047956	yes
550	ENST00000376419.5	936	564	0.9928	0.218731369883	0.92466985587212	yes
551	ENST00000530832.5	607	270	0.9609	0.211978332466	0.31089928709826	no
552	ENST00000405990.3	629	426	1.0127	0.119921758837	0.60928874553078	yes
553	ENST00000376417.8	511	408	0.9859	0.1965022771	0.66335749238637	yes
554	ENST00000259455.4	5499	2826	1.271	0.45434900005	0.99999999999977	yes
555	ENST00000637410.1	2541	2379	1.2708	0.460305325862	0.99999999997714	yes
556	ENST00000636575.1	148	69	1.2092	0.24634508622	0.12629233152554	no
557	ENST00000634314.1	558	513	1.2344	0.289040526334	0.96092524760476	yes
558	ENST00000634919.1	831	336	0.8956	0.108447007679	0.27196462407553	no
559	ENST00000373896.8	4149	1743	1.0051	0.425894806391	0.9999999293749	yes
560	ENST00000419155.5	3525	1116	0.9424	0.399004908953	0.99991306825704	yes
561	ENST00000616568.5	4113	1800	1.0051	0.420473587011	0.99999996056211	yes
562	ENST00000487555.5	1092	585	1.1401	0.368455973272	0.98487980375976	yes
563	ENST00000462229.1	550	273	0.6903	0.279251487056	0.23756661674503	no
564	ENST00000464712.1	553	57	0.7437	-0.118919893582	0.0025663533435088	no
565	ENST00000467266.1	566	255	1.1066	-0.0568921790107	0.093381747755745	no
566	ENST00000453868.5	565	519	1.1779	0.440720953681	0.98354941915556	yes
567	ENST00000474402.5	578	156	1.3113	0.297893409723	0.41132267914095	yes
568	ENST00000478371.1	506	156	1.3113	0.297893409723	0.41238164379279	yes
569	ENST00000439674.1	556	180	1.2027	0.3977698262	0.55490990741771	yes
570	ENST00000436309.5	558	495	1.0702	0.425563261933	0.96749403035221	yes
571	ENST00000312189.10	836	624	0.9526	0.320985442501	0.97613412323557	yes
572	ENST00000223642.3	5464	5031	0.7974	0.0508680985257	1	yes
573	ENST00000480188.1	619	291	0.8213	0.0381497182507	0.1037800090217	no
574	ENST00000489802.1	382	72	0.9492	-0.205682792342	0.0032777402884091	no
575	ENST00000466280.1	540	231	0.5171	0.00181120444796	0.018065473760331	no
576	ENST00000460578.1	521	303	0.7413	-0.0343932914101	0.060056187555072	no
577	ENST00000434663.5	556	216	0.8718	-0.00534865625163	0.043459606490191	no
578	ENST00000373823.7	3341	2196	1.2019	0.568489936638	0.99999999989452	yes
579	ENST00000432226.5	1042	780	1.3156	0.662217818753	0.99984605534063	yes
580	ENST00000373808.8	2664	2229	1.1914	0.556922051044	0.99999999992095	yes
581	ENST00000477863.5	716	648	1.26	0.649088255836	0.99918380034065	yes
582	ENST00000449733.7	2702	2304	1.2715	0.551145721769	0.99999999997156	yes
583	ENST00000483960.5	802	399	1.315	0.604863668265	0.98652722117376	yes
584	ENST00000394353.7	2311	2247	1.2019	0.564881114687	0.99999999994153	yes
585	ENST00000545652.6	2428	2220	1.1914	0.563522184264	0.99999999991778	yes
586	ENST00000373818.8	2657	2349	1.2039	0.552591893151	0.99999999997864	yes
587	ENST00000485767.1	6454	375	1.3104	0.36411652966	0.88962186135863	yes
588	ENST00000373807.5	2823	1458	1.282	0.506275114673	0.99999965015492	yes
589	ENST00000373806.1	879	624	1.165	0.488753877718	0.99586272667035	yes
590	ENST00000561457.2	2804	441	0.5657	0.121468169139	0.28499732932954	no
591	ENST00000557985.2	1981	420	1.2092	0.641925974569	0.98739854408885	yes
592	ENST00000418388.6	2827	441	0.5657	0.121468169139	0.28471283924078	no
593	ENST00000447934.1	648	198	0.6718	-0.151324620717	0.0075107803846184	no
594	ENST00000612553.4	1174	774	0.7306	0.182251570732	0.97584669074599	yes
595	ENST00000619192.4	416	390	0.717	0.0462211950502	0.2062558759883	no
596	ENST00000371717.8	2086	1578	1.1549	0.404232550515	0.99999973268942	yes
597	ENST00000614402.4	505	210	0.7841	-0.0765580129241	0.019860348012775	no
598	ENST00000620895.1	583	231	0.9885	-0.100935703061	0.039339274666745	no
599	ENST00000462616.1	3341	609	1.1987	0.39236853111	0.99044805481623	yes
600	ENST00000444897.2	2316	783	1.1744	0.355027396135	0.99809618618422	yes
601	ENST00000610727.1	3077	2013	1.0759	0.286697997411	0.99999999283126	yes
602	ENST00000397176.6	3096	1932	1.0056	0.273627756434	0.99999997657499	yes
603	ENST00000539722.5	3224	1746	1.1146	0.278107518987	0.9999998784288	yes
604	ENST00000263125.10	3255	2121	1.1146	0.286508089301	0.99999999800122	yes
605	ENST00000307116.6	2727	1605	1.0671	0.117175464325	0.99999818006208	yes
606	ENST00000373008.6	2727	1605	1.1281	0.123732069086	0.99999856113579	yes
607	ENST00000394890.6	2844	1605	1.0671	0.117175464325	0.9999981670871	yes
608	ENST00000440381.5	2790	1551	1.0995	0.124161297302	0.99999717492483	yes
609	ENST00000263556.3	2844	1605	1.1281	0.123732069086	0.99999855087763	yes
610	ENST00000464310.2	415	201	1.0332	-0.154549503146	0.023589417892556	no
611	ENST00000638429.1	5632	1599	0.6769	0.147719404849	0.99999354806478	yes
612	ENST00000372037.8	6417	1599	0.6769	0.147719404849	0.99999323309474	yes
613	ENST00000636056.1	3233	1599	0.6769	0.147719404849	0.99999442263065	yes
614	ENST00000635816.1	3238	1599	0.6769	0.147719404849	0.99999442093715	yes
615	ENST00000480152.2	421	123	0.7269	0.0493341823654	0.01502339372473	no
616	ENST00000668345.1	818	183	0.8795	-0.0224266950345	0.027848057191371	no
617	ENST00000662946.1	503	183	0.8795	-0.0224266950345	0.028370558370447	no
618	ENST00000432246.1	609	102	0.8422	0.136252202634	0.029732501117882	no
619	ENST00000370584.7	3372	2337	1.0408	0.0884834131633	0.99999999909186	yes
620	ENST00000298999.7	3379	2337	1.0408	0.0884834131633	0.99999999909148	yes
621	ENST00000370586.6	941	555	0.9363	0.205179090087	0.89500805467621	yes
622	ENST00000613938.4	1397	555	0.9363	0.205179090087	0.89237768374011	yes
623	ENST00000612478.4	3337	2379	1.0408	0.0887294802541	0.99999999942547	yes
624	ENST00000314594.6	3198	2337	1.0408	0.0884834131633	0.99999999910141	yes
625	ENST00000529568.5	1952	1050	1.0242	0.207696254298	0.99955905322998	yes
626	ENST00000527595.5	1423	579	0.8444	0.231111320378	0.90513541338716	yes
627	ENST00000557395.5	1234	519	0.9716	0.251561197939	0.89595662818762	yes
628	ENST00000528174.5	538	216	1.1127	0.429526016007	0.63128552489427	yes
629	ENST00000533549.1	582	216	1.1127	0.429526016007	0.63066345083509	yes
630	ENST00000523148.5	844	219	0.8052	0.208733303637	0.13327213677858	no
631	ENST00000318325.6	2134	648	1.1571	0.420702371528	0.99447385442335	yes
632	ENST00000476012.5	539	75	0.8721	0.0225161324251	0.011774339732864	no
633	ENST00000299179.9	747	609	1.1097	0.420654851312	0.9910405066888	yes
634	ENST00000342071.5	894	708	0.99	0.410399915175	0.99514883729166	yes
635	ENST00000370236.5	866	480	1.158	0.535908139816	0.9854687888256	yes
636	ENST00000493646.1	897	102	0.7698	0.0563071755847	0.013951366314503	no
637	ENST00000318364.12	1010	480	1.158	0.535908139816	0.9853430489378	yes
638	ENST00000477279.1	903	135	0.9813	0.384784896078	0.25570238705281	no
639	ENST00000487059.1	810	594	1.1415	0.470148589483	0.99308233349038	yes
640	ENST00000519649.5	2024	1566	0.9176	0.350612274669	0.99999908949754	yes
641	ENST00000521006.5	4656	2517	0.9075	0.351145103469	0.99999999996237	yes
642	ENST00000370250.8	3596	2517	0.9075	0.351145103469	0.99999999996471	yes
643	ENST00000210633.3	4094	2532	0.9075	0.347768931001	0.99999999996838	yes
644	ENST00000519756.1	728	624	0.747	0.297715708973	0.94873325405314	yes
645	ENST00000518948.1	376	87	0.6507	-0.200385348417	0.0015659821903679	no
646	ENST00000484128.2	714	300	0.7147	-0.0677199051422	0.043177167035367	no
647	ENST00000613292.1	1171	384	0.6315	-0.126951927933	0.053638386326384	no
648	ENST00000361384.7	4450	3123	0.7854	0.00447713924957	0.99999999999923	yes
649	ENST00000369305.1	4241	3123	0.7854	0.00447713924957	0.99999999999924	yes
650	ENST00000476112.1	707	75	0.4404	-0.315301268627	0.00032642238224829	no
651	ENST00000425490.5	812	609	1.1696	0.320437685985	0.9856368103683	yes
652	ENST00000379965.8	2888	1497	0.8664	0.211021273273	0.9999940272115	yes
653	ENST00000460454.1	926	480	0.9035	0.21405908008	0.78390282809018	yes
654	ENST00000454828.5	1002	915	1.2127	0.301776203337	0.99946764420967	yes
655	ENST00000480395.5	2008	729	0.8551	0.201601624612	0.97541315586883	yes
656	ENST00000493494.1	460	399	0.7118	0.108346364479	0.29751279095886	no
657	ENST00000450670.5	508	375	0.9196	0.139348256635	0.43438584454354	yes
658	ENST00000531187.5	3089	411	1.1436	0.256926462202	0.80978727916079	yes
659	ENST00000336930.11	5212	1041	0.9946	0.178358241301	0.99921118784674	yes
660	ENST00000449567.6	1487	651	0.7579	0.110646515506	0.87686245275284	yes
661	ENST00000405855.6	647	480	1.0584	0.200855633515	0.84618802270707	yes
662	ENST00000533227.5	5016	783	1.027	0.129725419788	0.98444019307477	yes
663	ENST00000620308.1	4981	783	1.027	0.129725419788	0.98447271197456	yes
664	ENST00000528970.1	457	72	0.6811	-0.561550141544	0.00013449823588199	no
665	ENST00000257245.9	668	273	1.0057	0.469788111482	0.7456884998382	yes
666	ENST00000525587.1	486	273	1.0057	0.469788111482	0.74777844164801	yes
667	ENST00000525158.1	530	273	1.0057	0.469788111482	0.74727422584984	yes
668	ENST00000534647.2	2355	1713	1.116	0.372222860019	0.99999991187722	yes
669	ENST00000531074.1	580	279	1.0001	0.482191902297	0.77034528198336	yes
670	ENST00000544997.5	1006	858	1.2954	0.5682360961	0.99986901333732	yes
671	ENST00000345728.9	2481	1992	1.3134	0.636225459255	0.99999999959072	yes
672	ENST00000541252.1	714	309	1.35	-0.144916889169	0.18025685621304	no
673	ENST00000541326.5	890	498	1.2226	0.474251807276	0.9853110100691	yes
674	ENST00000546255.1	564	285	0.9225	0.0597803808984	0.14720885879498	no
675	ENST00000540957.1	588	111	1.0173	0.258685702263	0.11627024886506	no
676	ENST00000545896.1	911	546	0.9984	0.440042771512	0.97797392478845	yes
677	ENST00000540554.1	379	210	1.35	0.75934299	0.9678823432035	yes
678	ENST00000531072.1	1362	1077	1.2426	0.562952698991	0.99998466947915	yes
679	ENST00000533017.1	755	273	1.1939	-0.0758662200266	0.12555190298328	no
680	ENST00000398846.6	1563	720	1.2046	0.504168530903	0.99877814052376	yes
681	ENST00000652489.1	1261	1077	1.2426	0.562952698991	0.99998476320556	yes
682	ENST00000674184.1	1366	672	1.248	0.540027353275	0.99860334293292	yes
683	ENST00000526951.1	453	192	1.0336	-0.113946781393	0.027831428895218	no
684	ENST00000528650.1	480	195	0.8574	-0.0642918133486	0.02301477317438	no
685	ENST00000312419.8	1694	324	1.2274	0.45581145684	0.89744361569064	yes
686	ENST00000529704.5	1486	165	0.6912	-0.0510217701592	0.01026856489724	no
687	ENST00000533429.1	860	165	0.6912	-0.0510217701592	0.010662142052374	no
688	ENST00000530584.5	899	165	0.6912	-0.0510217701592	0.010637191977976	no
689	ENST00000532830.5	904	165	0.6912	-0.0510217701592	0.01063399743038	no
690	ENST00000534515.1	1793	240	1.1366	0.215980379803	0.35118898953274	no
691	ENST00000528087.1	1701	270	1.1574	0.410261327921	0.74349279893075	yes
692	ENST00000531239.2	584	165	0.6912	-0.0510217701592	0.010840373910031	no
693	ENST00000542982.1	809	231	1.0273	0.272249075626	0.34903599253604	no
694	ENST00000529000.1	543	105	1.0464	0.332778981127	0.18097673143212	no
695	ENST00000409709.9	7483	6648	1.315	0.628124695639	1	yes
696	ENST00000620575.4	4016	3597	1.2697	0.64475733173	1	yes
697	ENST00000458637.6	7336	6528	1.2952	0.642357183737	1	yes
698	ENST00000409619.6	7106	6501	1.2952	0.644494921196	1	yes
699	ENST00000669443.1	299	198	1.0965	-0.117165333333	0.035476487507807	no
